2026-03-05 20:32:02.8315|INFO|GadrocsWorkshop.Helios.HeliosInit|Helios Version 1.6.6170.3|
2026-03-05 20:32:31.2630|INFO|GadrocsWorkshop.Helios.DisplayManager|Helios has determined screen DPI is 96|
2026-03-05 20:32:31.2650|INFO|GadrocsWorkshop.Helios.DisplayManager|Helios has determined screen DPI is 96|
2026-03-05 20:32:31.2850|INFO|GadrocsWorkshop.Helios.DisplayManager|Helios has determined screen DPI is 96|
2026-03-05 20:32:31.9240|INFO|GadrocsWorkshop.Helios.ImageManager|Load for Image {Helios}/Images/F-16/ded-box.png is being redirected to {F-16C}/Images/ded-box.png|
2026-03-05 20:32:31.9811|INFO|GadrocsWorkshop.Helios.DisplayManager|Helios has determined screen DPI is 96|
2026-03-05 20:32:31.9811|INFO|GadrocsWorkshop.Helios.DisplayManager|Helios has determined screen DPI is 96|
2026-03-05 20:32:31.9831|INFO|GadrocsWorkshop.Helios.DisplayManager|Helios has determined screen DPI is 96|
2026-03-05 20:32:32.3657|INFO|GadrocsWorkshop.Helios.LogManager|Preflight check is disabled.  Helios will not be able to ensure configuration is correct.|
2026-03-05 20:32:32.3657|INFO|GadrocsWorkshop.Helios.HeliosProfile|Profile starting. (Name="Ice's Falcon BMS 4.38")|
2026-03-05 20:32:32.3778|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Profile Started set physical state on Button COMMS ATC to  true (from 'Interface 'Profile'' to 'Monitor 2.Panel FRONT CONSOLE.Panel RADIO COMMS.Button COMMS ATC') triggered with value ""|
2026-03-05 20:32:32.3778|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Button COMMS ATC closed set hidden on Panel ATC COMMS MENU to  false (from 'Monitor 2.Panel FRONT CONSOLE.Panel RADIO COMMS.Button COMMS ATC' to 'Monitor 2.Panel FRONT CONSOLE.Panel RADIO COMMS.Panel ATC COMMS MENU') triggered with value "1"|
2026-03-05 20:32:32.3778|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Button PANEL 01 pushed push Button RESET (from 'Monitor 2.Panel FRONT CONSOLE.Panel CHARTS.Panel CHECKLISTS.Panel CHECKLIST 01 MAIN.Panel CENTRE.Button PANEL 01' to 'Monitor 2.Panel FRONT CONSOLE.Panel CHARTS.Panel CHECKLISTS.Panel CHECKLIST 01 MAIN.Panel CENTRE.Button RESET') triggered with value "1"|
2026-03-05 20:32:32.3968|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Boolean Signal on MemoryWire RTT ENABLED IN SETTINGS FILE changes set hidden on Panel MFD TEXTURES to  trigger value (from 'Monitor 2.Panel BACKGROUND.MemoryWire RTT ENABLED IN SETTINGS FILE' to 'Monitor 2.Panel ZOOMED CONSOLE.Panel ZOOMED MFD.Panel MFD TEXTURES') triggered with value "0"|
2026-03-05 20:32:32.3968|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when position on Rotary KNEEBOARDS changes set hidden on Panel KNEEBOARDS BUTTON AUTO to  true (from 'Monitor 2.Panel FRONT CONSOLE.Panel SYSTEM.Rotary KNEEBOARDS' to 'Monitor 2.Panel FRONT CONSOLE.Panel KNEEBOARDS BUTTON AUTO') triggered with value "1"|
2026-03-05 20:32:32.3968|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when position 1 on Rotary KNEEBOARDS entered set hidden on Panel KNEEBOARDS BUTTON AUTO to  false (from 'Monitor 2.Panel FRONT CONSOLE.Panel SYSTEM.Rotary KNEEBOARDS' to 'Monitor 2.Panel FRONT CONSOLE.Panel KNEEBOARDS BUTTON AUTO') triggered with value ""|
2026-03-05 20:32:32.7249|INFO|GadrocsWorkshop.Helios.HeliosProcessControl.ProcessControlInterface|Error caught launching external application (path="C:\Bin\AutoDataUpdate.exe").  This is very likely to be due to a missing program, missing file, or incorrect permissions on what has been specified on the lauinch action.|System.ComponentModel.Win32Exception
The operation was canceled by the user
   at System.Diagnostics.Process.StartWithShellExecuteEx(ProcessStartInfo startInfo)
   at System.Diagnostics.Process.Start(ProcessStartInfo startInfo)
   at GadrocsWorkshop.Helios.HeliosProcessControl.ProcessControlInterface.LaunchApplication_Execute(Object action, HeliosActionEventArgs e, Boolean windowHidden)
2026-03-05 20:32:32.8729|INFO|GadrocsWorkshop.Helios.HeliosProcessControl.ProcessControlInterface|Error caught launching external application (path="C:\Bin\AutoCPDUpdate.exe").  This is very likely to be due to a missing program, missing file, or incorrect permissions on what has been specified on the lauinch action.|System.ComponentModel.Win32Exception
The operation was canceled by the user
   at System.Diagnostics.Process.StartWithShellExecuteEx(ProcessStartInfo startInfo)
   at System.Diagnostics.Process.Start(ProcessStartInfo startInfo)
   at GadrocsWorkshop.Helios.HeliosProcessControl.ProcessControlInterface.LaunchApplication_Execute(Object action, HeliosActionEventArgs e, Boolean windowHidden)
2026-03-05 20:32:32.8749|INFO|GadrocsWorkshop.Helios.Interfaces.Falcon.Interfaces.RTT.ConfigGenerator|RTT configuration at "d:\Falcon BMS 4.38\Tools\RTTRemote\RTTClient.ini" is up to date|
2026-03-05 20:32:32.8749|INFO|GadrocsWorkshop.Helios.Interfaces.Falcon.Interfaces.RTT.ProcessControl|launching RTT client: RTTClient64.exe|
2026-03-05 20:32:32.8749|INFO|GadrocsWorkshop.Helios.HeliosProfile|Profile started. (Name="Ice's Falcon BMS 4.38")|
2026-03-05 20:32:38.1118|INFO|GadrocsWorkshop.Helios.LogManager|Running Profile|
2026-03-05 20:32:38.1982|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Runtime Current Theater on Falcon changes set position on Rotary CHARTS SELECTOR to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CHARTS.Rotary CHARTS SELECTOR') triggered with value "Korea KTO"|
2026-03-05 20:32:38.1982|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Helios Version Helios Version on Helios Information changes set Text Signal on MemoryWire VERSION CHECK to  trigger value (from 'Interface 'Helios Information'' to 'Monitor 2.Panel VERSION CHECK 1.MemoryWire VERSION CHECK') triggered with value "1.6.6170.0003"|
2026-03-05 20:32:38.1982|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Text Signal on MemoryWire VERSION CHECK changes set position on Rotary VERSION CHECK to  script results (from 'Monitor 2.Panel VERSION CHECK 1.MemoryWire VERSION CHECK' to 'Monitor 2.Panel VERSION CHECK 1.Rotary VERSION CHECK') triggered with value "1.6.6170.0003"|
2026-03-05 20:32:38.1982|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when position 2 on Rotary VERSION CHECK entered set hidden on Panel VERSION CHECK 1 to  true (from 'Monitor 2.Panel VERSION CHECK 1.Rotary VERSION CHECK' to 'Monitor 2.Panel VERSION CHECK 1') triggered with value ""|
2026-03-05 20:35:57.6063|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Runtime Flying on Falcon changes set hidden on Panel MAPS BUTTONS to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel MAPS.Panel MAPS BUTTONS') triggered with value "1"|
2026-03-05 20:35:57.6083|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Runtime Flight Start Mode on Falcon changes set Numeric Signal on MemoryWire START MODE to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel BACKGROUND.MemoryWire START MODE') triggered with value "3"|
2026-03-05 20:35:57.6083|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Numeric Signal on MemoryWire START MODE changes set position on Rotary START MODE to  trigger value (from 'Monitor 2.Panel BACKGROUND.MemoryWire START MODE' to 'Monitor 2.Panel BACKGROUND.Rotary START MODE') triggered with value "3"|
2026-03-05 20:35:57.6083|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when position 3 on Rotary START MODE entered push Button AIR START (from 'Monitor 2.Panel BACKGROUND.Rotary START MODE' to 'Monitor 2.Panel BACKGROUND.Button AIR START') triggered with value ""|
2026-03-05 20:35:57.6083|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when position 5 on Knob HMCS entered send SimHmsOn callback for falcon. (from 'Monitor 2.Panel FRONT CONSOLE.Panel AUXILIARY PANEL.Panel HMCS AUXILIARY.Knob HMCS' to 'Interface 'Falcon'') triggered with value ""|
2026-03-05 20:35:57.6244|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when position one on 2Toggle OXYGEN REGULATOR entered send SimOxySupplyOn callback for falcon. (from 'Monitor 2.Panel COMBINED CONSOLE.2Toggle OXYGEN REGULATOR' to 'Interface 'Falcon'') triggered with value ""|
2026-03-05 20:35:57.6244|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when ADI pitch on Falcon changes set Tape Vertical Offset on Tape ADI to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Tape ADI') triggered with value "0.0276466012001038"|
2026-03-05 20:35:57.6244|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when ADI roll on Falcon changes set Tape Rotation on Tape ADI to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Tape ADI') triggered with value "7.44236561267542E-10"|
2026-03-05 20:35:57.6244|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when ADI ils horizontal on Falcon changes set Tape Horizontal Offset on Tape LOCALIZER BAR to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Panel ILS.Panel LOCALIZER BAR.Tape LOCALIZER BAR') triggered with value "-1.06981313228607"|
2026-03-05 20:35:57.6244|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when ADI ils vertical on Falcon changes set hidden on Tape GLIDESLOPE MARKERS to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Panel ILS.Panel GLIDESLOPE BAR.Tape GLIDESLOPE MARKERS') triggered with value "-1.06981313228607"|
2026-03-05 20:35:57.6244|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when VVI vertical velocity on Falcon changes set Tape Vertical Offset on Tape VVI to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Panel VVI.Tape VVI') triggered with value "-2.16122937202454"|
2026-03-05 20:35:57.6244|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when AOA angle of attack on Falcon changes set Tape Vertical Offset on Tape FLIGHT PATH MARKER DAY to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Tape FLIGHT PATH MARKER DAY') triggered with value "1.34303092956543"|
2026-03-05 20:35:57.6244|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when IAS mach on Falcon changes set Text on Label MACH to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Label MACH') triggered with value "0.899096786975861"|
2026-03-05 20:35:57.6244|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when IAS indicated air speed on Falcon changes set Text on Label CALIBRATED AIRSPEED to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Panel AIRSPEED.Label CALIBRATED AIRSPEED') triggered with value "450.495178222656"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when IAS true air speed on Falcon changes set Text on Label TRUE AIR SPEED to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Label TRUE AIR SPEED') triggered with value "926.227905273438"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when General Gs on Falcon changes set Text on Label CURRENT G FORCE to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Label CURRENT G FORCE') triggered with value "0.923499763011932"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when General speed brake position on Falcon changes set Drum tape offset on Drum SPEEDBRAKE to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel LANDING GEAR.Drum SPEEDBRAKE') triggered with value "0"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Fuel internal fuel on Falcon changes set Text on Label FUEL INTERNAL to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel FUEL.Label FUEL INTERNAL') triggered with value "7161.984375"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Fuel external fuel on Falcon changes set Text on Label FUEL EXTERNAL to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel FUEL.Label FUEL EXTERNAL') triggered with value "0"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Engine fuel flow on Falcon changes set Text on Label FUEL FLOW to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel FUEL.Label FUEL FLOW') triggered with value "68.5723266601563"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Landging Gear position on Falcon changes set position on 2Toggle LANDING GEAR HANDLE to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel LANDING GEAR.2Toggle LANDING GEAR HANDLE') triggered with value "0"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when CMDS chaff remaining on Falcon changes set Text on Label CHAFF to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CMDS.Label CHAFF') triggered with value "60"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when CMDS flares remaining on Falcon changes set Text on Label FLARE to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CMDS.Label FLARE') triggered with value "30"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Trim roll trim on Falcon changes set value on Gauge ROLL TRIM to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel ROLL TRIM.Gauge ROLL TRIM') triggered with value "0"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Trim pitch trim on Falcon changes set value on Gauge PITCH TRIM to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel PITCH TRIM.Gauge PITCH TRIM') triggered with value "0"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Trim yaw trim on Falcon changes set value on Gauge TRIM YAW to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel COMBINED CONSOLE.Panel MANUAL TRIM.Gauge TRIM YAW') triggered with value "0"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Fuel fwd fuel on Falcon changes set Text on Label FUEL FWD RIGHT to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel FUEL.Label FUEL FWD RIGHT') triggered with value "4014.74365234375"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Fuel aft fuel on Falcon changes set Text on Label FUEL AFT LEFT to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel FUEL.Label FUEL AFT LEFT') triggered with value "3484.30419921875"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Fuel total fuel on Falcon changes set Text on Label FUEL TOTAL to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel FUEL.Label FUEL TOTAL') triggered with value "7200"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Tacan aux tacan chan on Falcon changes set Drum tape offset on Drum TCN X00 to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel COMBINED CONSOLE.Panel AUX COMM.Panel TACAN DISPLAY.Drum TCN X00') triggered with value "106"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Ownship ground speed on Falcon changes set Text on Label GROUND SPEED to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Label GROUND SPEED') triggered with value "570.445495605469"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when ADI ils vertical to flight path on Falcon changes set Tape Vertical Offset on Tape GLIDESLOPE BAR to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Panel ILS.Panel GLIDESLOPE BAR.Tape GLIDESLOPE BAR') triggered with value "-1.07317066192627"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Altimeter indicated altitude on Falcon changes set Tape Vertical Offset on Tape ALTITUDE to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Panel ALTITUDE.Tape ALTITUDE') triggered with value "16635.40234375"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Altimeter barimetric pressure on Falcon changes set Text on Label ALTIMETER PRESSURE mb to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Label ALTIMETER PRESSURE mb') triggered with value "2991"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when HSI nav mode on Falcon changes set hidden on Panel ILS to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel FRONT CONSOLE.Panel CENTER PEDESTAL DISPLAY.Panel DATA.Panel ILS') triggered with value "2"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Tacan aux tacan band on Falcon changes set Drum tape offset on Drum TCN XY to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel COMBINED CONSOLE.Panel AUX COMM.Panel TACAN DISPLAY.Drum TCN XY') triggered with value "1"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when UHF Backup channel on Falcon changes set Drum tape offset on Drum CHANNEL DIGIT 1 to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel COMBINED CONSOLE.Panel UHF DISPLAY.Drum CHANNEL DIGIT 1') triggered with value "6"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when UHF Backup frequency digit 1 on Falcon changes set Drum tape offset on Drum UHF X00 000 to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel COMBINED CONSOLE.Panel UHF DISPLAY.Drum UHF X00 000') triggered with value "2"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when UHF Backup frequency digit 2 on Falcon changes set Drum tape offset on Drum UHF 0X0 000 to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel COMBINED CONSOLE.Panel UHF DISPLAY.Drum UHF 0X0 000') triggered with value "2"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when UHF Backup frequency digit 3 on Falcon changes set Drum tape offset on Drum UHF 00X 000 to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel COMBINED CONSOLE.Panel UHF DISPLAY.Drum UHF 00X 000') triggered with value "5"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when UHF Backup frequency digit 4 on Falcon changes set Drum tape offset on Drum UHF 000 X00 to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel COMBINED CONSOLE.Panel UHF DISPLAY.Drum UHF 000 X00') triggered with value "0"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when UHF Backup frequency digit 5,6 on Falcon changes set Drum tape offset on Drum UHF 000 0X0 to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel COMBINED CONSOLE.Panel UHF DISPLAY.Drum UHF 000 0X0') triggered with value "0"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Lighting instrument backlight on Falcon changes set Numeric Signal on MemoryWire BACKLIGHT OPACITY to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel BACKGROUND.MemoryWire BACKLIGHT OPACITY') triggered with value "2"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when Lighting console floodlight on Falcon changes set position on Rotary LIGHTING FLOOD CONSOLES to  script results (from 'Interface 'Falcon'' to 'Monitor 2.Panel COMBINED CONSOLE.Rotary LIGHTING FLOOD CONSOLES') triggered with value "0"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when IFF backup mode 1 digit 1 on Falcon changes set Drum tape offset on Drum MODE 1 1 to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel COMBINED CONSOLE.Panel IFF.Drum MODE 1 1') triggered with value "0"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when IFF backup mode 1 digit 2 on Falcon changes set Drum tape offset on Drum MODE 1 2 to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel COMBINED CONSOLE.Panel IFF.Drum MODE 1 2') triggered with value "0"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when IFF backup mode 3 digit 1 on Falcon changes set Drum tape offset on Drum MODE 3 1 to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel COMBINED CONSOLE.Panel IFF.Drum MODE 3 1') triggered with value "1"|
2026-03-05 20:35:57.6394|INFO|GadrocsWorkshop.Helios.HeliosBinding|"InfoOnce" Binding when IFF backup mode 3 digit 2 on Falcon changes set Drum tape offset on Drum MODE 3 2 to  trigger value (from 'Interface 'Falcon'' to 'Monitor 2.Panel COMBINED CONSOLE.Panel IFF.Drum MODE 3 2') triggered with value "2"|
